Burkholderiales	2660
Pseudomonadales	6688

Sample is 7921_CS
Order	Number_16s
Sample is 7921_CS
Order	Number_16s
Neisseriales	14
Campylobacterales	16
Bdellovibrionales	17
Bacteroidales	26
Rhodocyclales	33
Nitrospirales	33
Caulobacterales	59
Rhodobacterales	60
Sphingomonadales	64
Bacillales	88
Clostridiales	98
Sphingobacteriales	125
Myxococcales	128
Flavobacteriales	153
Xanthomonadales	193
Rhizobiales	201
Solirubrobacterales	519
Actinomycetales	519
Lactobacillales	632
Enterobacteriales	661
Burkholderiales	2464
Pseudomonadales	10837

Sample is 7921_EMS
Order	Number_16s
Sample is 7921_EMS
Order	Number_16s
Acidimicrobiales	30
Thiotrichales	30
Bacteroidales	41
Spirochaetales	41
Rhodobacterales	57
Methylophilales	59
Legionellales	65
Gemmatimonadales	67
Bacillales	79
Caulobacterales	117
Bdellovibrionales	176
Rhodospirillales	188
Sphingobacteriales	195
Myxococcales	207
Xanthomonadales	217
Pasteurellales	324
Clostridiales	379
Flavobacteriales	496
Sphingomonadales	677
Enterobacteriales	752
Lactobacillales	1064
Solirubrobacterales	1464
Rhizobiales	1468
Actinomycetales	1626
Burkholderiales	2660
Pseudomonadales	4116

Sample is 8043_CS
Order	Number_16s
Sample is 8043_CS
Order	Number_16s
Rhodocyclales	32
Holophagales	44
Bacteroidales	48
Fusobacteriales	49
Bdellovibrionales	49
Myxococcales	63
Xanthomonadales	72
Bacillales	84
Hydrogenophilales	110
Sphingomonadales	117
Caulobacterales	152
Rhodobacterales	162
Clostridiales	163
Rhizobiales	195
Lactobacillales	239
Sphingobacteriales	255
Flavobacteriales	532
Solirubrobacterales	627
Enterobacteriales	655
Actinomycetales	731
Burkholderiales	1244
Pseudomonadales	4934

Sample is 7921_EUS
Order	Number_16s
Sample is 7921_EUS
Order	Number_16s
Hydrogenophilales	16
Myxococcales	26
Methylophilales	38
Caulobacterales	39
Neisseriales	50
Fusobacteriales	84
Bacillales	86
Campylobacterales	101
Rhodobacterales	106
Xanthomonadales	115
Sphingomonadales	122
Clostridiales	126
Rhodospirillales	195
Sphingobacteriales	195
Rhizobiales	261
Solirubrobacterales	348
Actinomycetales	369
Lactobacillales	400
Flavobacteriales	896
Bacteroidales	1047
Enterobacteriales	1222
Burkholderiales	1276
Pseudomonadales	2750

Sample is 8043_ELS
Order	Number_16s
Sample is 8043_ELS
Order	Number_16s
Rhodocyclales	15
Oceanospirillales	15
Bacteroidales	16
Rhodospirillales	18
Caulobacterales	19
Fusobacteriales	20
Rubrobacterales	24
Clostridiales	33
Myxococcales	33
Sphingomonadales	35
Rhodobacterales	44
Rhizobiales	47
Sphingobacteriales	48
Chromatiales	54
Xanthomonadales	73
Bacillales	86
Hydrogenophilales	134
Enterobacteriales	160
Flavobacteriales	167
Solirubrobacterales	201
Actinomycetales	237
Lactobacillales	253
Burkholderiales	1104
Pseudomonadales	9438

Sample is 8043_EUS
Order	Number_16s
Sample is 8043_EUS
Order	Number_16s
Legionellales	13
Bacteroidales	26
Rhodobacterales	32
Rhodocyclales	35
Caulobacterales	56
Methylophilales	75
Bacillales	86
Sphingobacteriales	143
Clostridiales	179
Enterobacteriales	188
Lactobacillales	261
Xanthomonadales	311
Rhizobiales	323
Sphingomonadales	497
Solirubrobacterales	558
Actinomycetales	648
Flavobacteriales	1399
Burkholderiales	2707
Pseudomonadales	10461

Sample is 8043_EMS
Order	Number_16s
Sample is 8043_EMS
Order	Number_16s
Bacillales	12
Rhodocyclales	20
Chromatiales	27
Sphingobacteriales	31
Caulobacterales	34
Methylophilales	37
Clostridiales	48
Xanthomonadales	58
Rhodobacterales	61
Sphingomonadales	74
Solirubrobacterales	145
Actinomycetales	155
Rhizobiales	196
Flavobacteriales	339
Enterobacteriales	405
Burkholderiales	1088
Pseudomonadales	9175

Sample is 8249_CS
Order	Number_16s
Sample is 8249_CS
Order	Number_16s
Anaerolineales	11
Desulfuromonadales	18
Sphingomonadales	91
Caulobacterales	114
Myxococcales	134
Bacillales	159
Clostridiales	200
Xanthomonadales	212
Flavobacteriales	238
Rhizobiales	578
Sphingobacteriales	785
Pseudomonadales	1021
Solirubrobacterales	1289
Actinomycetales	1289
Enterobacteriales	1421
Burkholderiales	2206

Sample is 8249_ELS
Order	Number_16s
Sample is 8249_ELS
Order	Number_16s
Rickettsiales	75
Bacteroidales	82
Rhodobacterales	88
Sphingomonadales	113
Methylophilales	134
Pseudomonadales	201
Rhizobiales	217
Flavobacteriales	315
Rhodocyclales	331
Lactobacillales	364
Clostridiales	374
Sphingobacteriales	408
Xanthomonadales	612
Solirubrobacterales	783
Actinomycetales	812
Enterobacteriales	1730
Burkholderiales	2011

Sample is 8249_EMS
Order	Number_16s
Sample is 8249_EMS
Order	Number_16s
Aeromonadales	14
Spirochaetales	30
Bdellovibrionales	31
Caulobacterales	46
Myxococcales	59
Rhodocyclales	79
Rhodobacterales	87
Xanthomonadales	96
Fusobacteriales	100
Rhodospirillales	121
Sphingobacteriales	132
Bacillales	142
Clostridiales	209
Flavobacteriales	268
Lactobacillales	375
Rhizobiales	472
Solirubrobacterales	1211
Actinomycetales	1219
Pseudomonadales	1538
Enterobacteriales	1557
Burkholderiales	1914

Sample is 8249_EUS
Order	Number_16s
Sample is 8249_EUS
Order	Number_16s
Planctomycetales	15
Xanthomonadales	16
Myxococcales	24
Holophagales	25
Rhodobacterales	51
Bacteroidales	63
Fusobacteriales	67
Sphingobacteriales	74
Sphingomonadales	88
Rhodospirillales	94
Caulobacterales	94
Flavobacteriales	108
Bacillales	126
Coriobacteriales	182
Neisseriales	193
Rhizobiales	252
Lactobacillales	309
Enterobacteriales	372
Pseudomonadales	374
Clostridiales	461
Solirubrobacterales	656
Actinomycetales	702
Burkholderiales	760

